Alloy Name,Serial Number,Al,Ag,B,Be,Bi,C,Ca,Cd,Ce,Co,Cr,Cu,Er,Eu,Fe,Ga,Li,Mg,Mn,Mo,Nb,Ni,O,Pb,Sc,Si,Sn,Ta,Te,Ti,V,Zn,Zr,D @ 1000K (cm²/s)_weighted,D @ 500K (cm²/s)_weighted,D @ 600K (cm²/s)_weighted,D @ 700K (cm²/s)_weighted,D @ 800K (cm²/s)_weighted,D @ 900K (cm²/s)_weighted,D0 (cm²/s)_weighted,Q (kJ/mol)_weighted,atomic_number_weighted,atomic_volume_elemental_phase_A3_per_atom_mp_weighted,atomic_weight_weighted,band_gap_elemental_phase_eV_mp_weighted,bulk_modulus_vrh_elemental_phase_GPa_mp_weighted,density_elemental_phase_g_cm3_mp_weighted,electronegativity_weighted,formation_energy_eV_atom,lattice_a_elemental_phase_A_mp_weighted,lattice_alpha_elemental_phase_deg_mp_weighted,lattice_b_elemental_phase_A_mp_weighted,lattice_beta_elemental_phase_deg_mp_weighted,lattice_c_elemental_phase_A_mp_weighted,lattice_gamma_elemental_phase_deg_mp_weighted,melting_point_K_weighted,poisson_ratio_homogeneous_elemental_phase_mp_weighted,shear_modulus_vrh_elemental_phase_GPa_mp_weighted,space_group_number_elemental_phase_mp_weighted,specific_heat_J_gK_weighted,thermal_conductivity_W_mK_weighted,valence_electrons_weighted,young_modulus_vrh_elemental_phase_GPa_mp_weighted,Size_Mismatch_δ,SFE_weighted_mJ_m2,Size_Mismatch_δ.1,Total_Excess_Solute,L12_Score,Ternary_L12_Avg,Ternary_ThreePhase_Avg,Process,YS,UTS,Elongation
Al2139-AlTiB powder T6,335,96.75,0.1,0.08,0,0,0,0,0,0,0,0.005,2.09,0,0,0.03,0,0,0.54,0.2,0,0,0,0,0,0,0.09,0,0,0,0.12,0,0.004,0,0.0000000228,0.003672,4E-14,3.33E-12,1.07E-10,0.0000000019,25.8195252,126.9838952,13.3986,16.38908165,27.8937122,0.00169617,77.43482,2.871055576,1.615377,3.385888,2.865794308,60.34254097,2.865794357,60.34254022,2.881455125,60.57758059,947.1734552,0.3296485,26.75451,224.71981,0.8878691,239.180855,3.18218,71.86177,0.224065621,163.3411214,0.224065621,0.081006705,0.06,0,1,0,300,430,13
Al–10Ce,336,97.9,0,0,0,0,0,0,0,2.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0000000267,7.38E-16,1.31E-13,6.72E-12,1.62E-10,0.00000000246,0.172493,123.7078,13.945,16.66134611,29.35594,0,74.824,2.854525812,1.59971,3.40512,2.865361223,60.00000351,2.865361289,60.00000277,2.865361985,60.00000245,936.29513,0.32811,25.727,225,0.88509,232.2624,3.021,69.223,0.388820662,166,0.388820662,2.080729516,1.575,0,0,0,222.1,319.3,10.8
Al7075 + Zr T6,337,94.06,0,0,0,0,0,0,0,0,0,0.1,0.68,0,0,0.08,0,0,2.6,0.01,0,0,0,0,0,0,0.13,0,0,0,0.006,0,0,2.32,0.000000026,2.34E-16,6.62E-14,4.69E-12,1.36E-10,0.00000000228,2.717430836,125.47548,13.73182,16.74971884,28.6994552,0.00079365,75.90286,2.834473003,1.5980434,3.410752,2.872152737,61.52835193,2.872152778,61.52834841,2.969354217,63.02172365,966.712578,0.3289882,26.28422,223.45026,0.8840202,230.585655,3.05994,70.58116,0.288037831,160.2500851,0.288037831,2.439603209,2.323,0,0,0,349,400,4.6
AlSi10Mg,338,90.15,0,0,0,0,0,0,0,0,0,0,0,0,0,0.15,0,0,0.36,0.1,0,0,0,0,0,0,9.19,0,0,0,0.06,0,0,0,0.0000000212,1.11E-16,3.71E-14,3.09E-12,9.87E-11,0.00000000177,165.5856658,155.45675,13.1265,16.82386904,27.158894,0.05610495,78.06882,2.692819696,1.63596,3.499268,2.954154776,60.22647544,2.954154901,60.22647459,2.962564516,60.38167916,1005.281405,0.325148,31.04384,225.0723,0.881738,228.05175,3.1007,75.7981,0.667104017,165.3359788,0.667104017,0.135505362,0.03,0,1,0,209,315,7.3
AM AlSi10Mg + 2 vol% WC,339,90.01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.36,0,0,0,0,0,0,0,9.64,0,0,0,0,0,0,0,0.0000000211,1.11E-16,3.7E-14,3.08E-12,9.84E-11,0.00000000176,173.6820176,156.69803,13.0941,16.85071443,27.08009,0.0588522,77.96152,2.677757615,1.637037,3.503107,2.95313414,60.11400421,2.953134275,60.1140029,2.960223832,60.22200324,1006.165947,0.325069,31.13724,225.1037,0.882206,228.2489,3.0931,75.701,0.680046978,165.6494412,0.680046978,0,0,0,1,0,256,390,2.4
HAM 2319 alloy,340,96.43,0,0,0,0,0,0,0,0,0,0,2.79,0,0,0.15,0,0,0.023,0.15,0,0,0,0,0,0,0.2,0,0,0,0.088,0.055,0.043,0.054,0.0000000233,0.039474,4.14E-14,3.47E-12,1.11E-10,0.00000000196,3.791140583,127.6111359,13.51877,16.32680118,28.1653301,0.001221,78.096644,2.9218931,1.6183837,3.3978993,2.856861638,60.19861967,2.856861692,60.19861936,2.860162892,60.29022318,950.9638964,0.3299179,26.91649,224.89483,0.8828466,240.29149,3.24435,72.27829,0.212705449,163.0702163,0.212705449,0.157386284,0.098,0,1,0,162.9,189.6,15
Heat-Treated (STA-1) Sc/Zr-modified Al6061,341,97.63,0,0,0,0,0,0,0,0,0,0.13,0.12,0,0,0.039,0,0,1.07,0,0,0,0,0,0,0.31,0.62,0,0,0,0,0,0,0.077,0.0000000232,1.25E-16,4.13E-14,3.41E-12,1.08E-10,0.00000000193,11.57948366,127.34935,13.07914,16.57698807,27.1501059,0.0037851,75.868807,2.726142648,1.6080318,3.3826097,2.866632785,60.48540536,2.86663282,60.48540074,2.896135161,60.9300935,944.113835,0.3289419,26.41051,224.55849,0.8970421,234.674705,3.0116,70.52789,0.236690206,164.1434048,0.236690206,0.357455678,0.387,0,1,0,379,389,16.55
5083 Al-Mg,342,94.94,0,0,0,0,0,0,0,0,0,0.0623,0.017,0,0,0.155,0,0,4.44,0.226,0,0,0,0,0,0,0.125,0,0,0,0.0169,0,0.0124,0,0.0000000233,0.0113832,4.1E-14,3.41E-12,1.09E-10,0.00000000194,2.577744987,125.5794221,13.01662,16.72037367,26.99941705,0.000763125,74.5161,2.700789143,1.59723454,3.30866535,2.882133163,61.51454918,2.882133163,61.51454711,2.97199491,62.88551442,937.5692402,0.32781621,25.936913,223.594972,0.90290069,232.4074754,2.977992,69.621943,0.26890876,161.7014249,0.26890876,0.192425444,0.00845,0,1,0,179.4,349.6,22.8
AlSi10Mg powder,343,88.5,0,0,0,0,0,0,0,0,0,0,0.02,0,0,0.12,0,0,0.5,0.05,0,0,0.02,0,0,0,10.64,0,0,0,0.09,0,0.04,0,0.0000000214,0.03672,3.77E-14,3.17E-12,1.01E-10,0.0000000018,191.6838675,160.211672,13.1415,16.88106504,27.175799,0.0649572,78.29592,2.68623856,1.639339,3.513419,2.966013445,60.23773994,2.966013582,60.23773888,2.977088256,60.45010272,1015.806576,0.324283,31.78394,224.9706,0.878714,226.643475,3.1163,76.5728,0.715313693,165.1021391,0.715313693,0.112516404,0.045,0,1,0,267,410,7
Al–1.5Cu–0.8Sc–0.4Zr,344,98.74,0,0,0,0,0,0,0,0,0,0,0.65,0,0,0,0,0,0,0,0,0,0,0,0,0.49,0,0,0,0,0,0,0,0.12,0.0000000233,1.27E-16,4.19E-14,3.44E-12,1.09E-10,0.00000000195,0.180092496,125.47497,13.1756,16.48933253,27.382895,0,76.34102,2.768060811,1.610324,3.396581,2.856425871,60.18300341,2.856425911,60.18300284,2.868748798,60.36600241,941.975983,0.329832,26.1612,224.8109,0.894079,236.72104,3.0532,70.43316,0.132261104,164.5794,0.132261104,0.436330234,0.61,0,0,0,353,370,12
Ti-modified Al-Cu alloy,345,94.99,0.18,0,0,0,0,0,0,0,0,0,2.06,0,0,0.04,0,0,0.28,0,0,0,0,0,0,0,0,0,0,0,2.43,0,0,0,0.000000023,1.21E-16,4.03E-14,3.35E-12,1.07E-10,0.00000000192,0.1844297,126.09757,13.6093,16.3945192,28.385247,0,78.0954,2.913946131,1.613775,3.42116,2.891081271,60.86700346,2.891081292,60.86700293,2.866711432,61.74179011,967.371189,0.329841,26.8898,223.9878,0.879048,235.16023,3.2021,72.3496,0.170374205,160.924885,0.170374205,2.37090852,1.215,0,0,0,387.5,478.5,8.95
Ale7Sie0.6 Mg alloy with Er,346,93.13,0,0,0,0,0,0,0,0,0,0,0,0.023,0,0.05,0,0,0.52,0.005,0,0,0,0,0,0,6.26,0,0,0,0,0,0.008,0,0.000000022,0.007344,3.86E-14,3.22E-12,1.03E-10,0.00000000184,112.8501288,145.3684504,13.07799,16.73367852,27.0856922,0.0382173,77.17968,2.694305668,1.6265547,3.4579983,2.919868038,60.1803775,2.919868101,60.17768138,2.932272172,60.3554111,981.1977354,0.3265425,29.33355,224.94055,0.8882439,230.9089855,3.063,73.68704,0.559657026,165.3851127,0.559657026,0.039129171,0.023,0,1,0,313,383,15.9
Fe-containing AlSi12,347,88.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0.26,0,0,0.01,0.13,0,0,0,0,0,0,10.89,0,0,0,0,0,0,0,0.0000000208,1.09E-16,3.64E-14,3.02E-12,9.67E-11,0.00000000173,196.181932,161.2725,13.1569,16.85603433,27.209324,0.06648345,78.66392,2.694382881,1.641884,3.526212,2.969430331,60.139317,2.969430471,60.13931632,2.973726728,60.19293751,1018.47779,0.32431,32.04804,225.1922,0.877515,226.679893,3.1267,77.0575,0.717225556,165.5634484,0.717225556,0.245505362,0,0,1,0,305,485,6.1
Al-Cu-Mg-Ag-Ti-B,348,91.8,0.15,3.71,0,0,0,0,0,0,0,0,2.02,0,0,0.03,0,0,0.23,0,0,0,0,0,0,0,0.08,0,0,0,1.97,0,0,0,0.0000000221,1.16E-16,3.87E-14,3.22E-12,1.03E-10,0.00000000184,1114.617732,140.52137,13.2558,16.05295117,27.652385,0.05366754,82.91374,2.891201364,1.630359,3.5065,2.965401993,60.63820509,2.965402035,60.63820462,2.945933355,61.34904416,1015.606209,0.321726,33.29678,222.0038,0.885944,228.24495,3.193,86.2615,0.770452631,161.3986486,0.770452631,5.561006705,0.985,0,0,0,269.1,281,19.4
AM205A-SA13,349,97.28,0,0,0,0,0,0,0.025,0,0,0,2.31,0,0,0.02,0,0,0,0.16,0,0,0,0,0,0,0,0,0,0,0.1,0.088,0,0.026,0.0000000242,0.019325,5.03E-14,4.06E-12,1.23E-10,0.00000000209,0.186960621,126.5158425,13.42614,16.35165123,27.9577399,0,77.679546,2.885862901,1.6166867,3.3953768,2.858243338,60.1793922,2.858243394,60.17939157,2.85805267,60.22858501,946.800578,0.33014,26.64309,224.96196,0.8864685,239.924294,3.19774,71.72202,0.16745405,163.7537715,0.16745405,0.02090852,0.076,0,1,0,388.7,479.4,8.385
(TiH₂+B)/AA7075 (T6-Treated),350,92.54,0,0.39,0,0,0,0,0,0,0,0.13,0.79,0,0,0,0,0,3.3,0,0,0,0,0,0,0,0,0,0,0,0.44,0,2.41,0,0.0000000569,2.21238,1.08E-13,1.14E-11,3.67E-10,0.0000000057,117.4348132,124.019643,13.5258,16.54020795,28.167612,0.00559026,75.7894,2.86972965,1.604789,3.296371,2.874188563,61.8766679,2.874188563,61.87666321,2.985948366,63.72166226,942.247609,0.325773,27.16,222.8554,0.88589,230.75503,3.2554,72.5209,0.355599426,158.0152595,0.355599426,0.815121425,0.22,0,1,0,503,587,13.2
Al-4.24Cu-1.97Mg-0.56Mn-2Zr,351,95.05,0,0,0,0,0,0,0,0,0,0,1.84,0,0,0,0,0,2.23,0.28,0,0,0,0,0,0,0,0,0,0,0,0,0,0.62,0.0000000236,1.5E-16,4.7E-14,3.68E-12,1.14E-10,0.000000002,0.202190096,126.17929,13.4757,16.54864419,28.075319,0,76.49532,2.854797779,1.607064,3.36701,2.87403232,61.00552284,2.87403236,61.00552221,2.929930303,61.86052175,950.275903,0.329196,26.4011,224.1391,0.888452,236.288308,3.1429,71.0305,0.252491609,161.7190696,0.252491609,0.584477764,0.62,0,1,0,464,493.3,4.8
Al-4.24Cu-1.97Mg-0.56Mn-2Zr,352,95.05,0,0,0,0,0,0,0,0,0,0,1.84,0,0,0,0,0,2.23,0.28,0,0,0,0,0,0,0,0,0,0,0,0,0,0.62,0.0000000236,1.5E-16,4.7E-14,3.68E-12,1.14E-10,0.000000002,0.202190096,126.17929,13.4757,16.54864419,28.075319,0,76.49532,2.854797779,1.607064,3.36701,2.87403232,61.00552284,2.87403236,61.00552221,2.929930303,61.86052175,950.275903,0.329196,26.4011,224.1391,0.888452,236.288308,3.1429,71.0305,0.252491609,161.7190696,0.252491609,0.584477764,0.62,0,1,0,465.08,498.525,5.275
Al-6.8Zn-6.5Si-2Mg-1.3Cu-0.2Zr T5 temper (H),353,87.5,0,0,0,0,0,0,0,0,0,0,0.58,0,0,0,0,0,2.34,0,0,0,0,0,0,0,6.57,0,0,0,0,0,2.95,0.06,0.0000000632,2.7081,1.21E-13,1.31E-11,4.2E-10,0.00000000645,118.4410192,143.320315,13.6528,16.76767808,28.373899,0.04010985,76.67612,2.85365514,1.624727,3.369592,2.9198219,61.60500382,2.919821971,61.60500275,3.033695791,63.21000232,978.806276,0.323483,29.94422,223.4729,0.87195,226.57612,3.3548,74.8368,0.609130953,158.3791074,0.609130953,0.024477764,0.06,0,1,0,402,449,1.3
Al-14.1Mg-0.47Si-0.31Sc-0.17Zr HT SLM,354,86.38,0,0,0,0,0,0,0,0,0,0.0082,0.0084,0,0,0.077,0,0,12.88,0,0,0,0.014,0,0,0.18,0.45,0.0026,0,0,0,0,0.0041,0.05,0.0000000229,0.0063638,4.11E-14,3.38E-12,1.07E-10,0.00000000191,8.398275256,127.1064315,12.926674,17.27488986,26.75598534,0.00274725,70.9304132,2.609808558,1.57319983,3.15843355,2.90333136,63.99237313,2.903331286,63.99237258,3.162909966,67.94159361,939.1052206,0.32467209,25.162973,221.069264,0.91356647,225.6447658,2.883972,67.254916,0.428597811,154.1520456,0.428597811,0.118835596,0.23,0,1,0,403.7,578.4,18.1
"HT 300 °C, 300 min Al-Mn-Sc",355,95.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0.04,0,0,1.51,2.29,0,0,0,0,0,0.49,0.05,0,0,0,0,0,0,0.23,0.000000023,1.31E-16,4.23E-14,3.44E-12,1.08E-10,0.00000000192,1.095218184,127.5075,13.368,16.54185568,27.830622,0.00030525,76.38623,2.816322633,1.602621,3.361241,2.97958111,61.8198942,2.979581132,61.8198938,3.02439553,62.49668119,954.60368,0.327334,27.1555,224.1506,0.888721,228.864819,3.0816,72.71006,0.254909787,163.5858503,0.254909787,2.244054114,0.72,0,1,0,573,574.5,16.5
AlZnMgScZr alloys (T6),356,94.67,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.16,0,0,0,0,0,0,0.51,0,0,0,0,0,0,2.59,0.07,0.0000000597,2.37762,1.14E-13,1.21E-11,3.88E-10,0.00000000601,0.190565256,121.899877,13.4784,16.59516057,28.053554,0,74.87267,2.828773233,1.603085,3.301159,2.859012238,61.5990032,2.859012237,61.5990027,2.971814168,63.19800182,932.334261,0.326816,26.261,223.3477,0.887011,230.83429,3.2122,70.47924,0.224318766,159.3401,0.224318766,0.406330234,0.58,0,1,0,419.65,436.95,11.55
"Al-Mn-Mg-Sc-Zr alloy (350 W, 1600 mm/s)",357,95.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0.04,0,0,1.42,2.32,0,0,0,0,0,0.56,0.04,0,0,0,0,0,0,0.13,0.0000000228,1.26E-16,4.12E-14,3.38E-12,1.07E-10,0.00000000191,0.914936104,127.6064,13.351,16.53406708,27.789648,0.0002442,76.40575,2.814934462,1.602949,3.360165,2.980628014,61.79873556,2.980628035,61.79873517,3.023166126,62.43952255,954.13525,0.327306,27.16854,224.1852,0.88886,228.936662,3.0826,72.75004,0.251834227,163.6754736,0.251834227,2.244054114,0.69,0,1,0,439.9,452.9,20.6
Scalmalloy® HIPped,358,94.15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.22,0.39,0,0,0,1.69,0,0.36,0,0,0,0,0,0,0,0.18,0.0000000229,1.29E-16,4.19E-14,3.42E-12,1.08E-10,0.00000000192,0.201120144,123.24135,13.0062,16.63991544,26.99517,0.01847677,73.51818,2.701981822,1.629468,3.276985,2.930207503,61.47117856,2.930207513,61.47117806,2.987882725,62.62523389,925.786189,0.322628,25.4947,220.181,0.89999,228.2844682,3.0356,68.55244,0.795344505,162.3650291,0.795344505,0.366330234,0.54,0,1,0,484,532.5,10.5
AleMg-Sc-Zr alloy heat treated @ 350°C,359,94.86,0,0,0,0,0,0,0,0,0,0,0,0,0,0.07,0,0,4.15,0.28,0,0,0,0,0,0.45,0.06,0,0,0,0,0,0,0.12,0.0000000232,1.28E-16,4.19E-14,3.43E-12,1.09E-10,0.00000000194,1.293043696,125.70698,13.0689,16.75218141,27.123658,0.0003663,74.4256,2.702714529,1.596088,3.317419,2.885622155,61.56952266,2.885622153,61.56952235,2.979953073,62.99915055,941.043842,0.327812,25.86106,223.4959,0.900831,231.554488,2.9747,69.49,0.269068048,161.4396387,0.269068048,0.451835596,0.57,0,0,0,523,527,3.75
Al-Mn-Sc HT 300 °C for 6 h,360,95.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0.03,0,0,1.42,2.32,0,0,0,0,0,0.56,0.04,0,0,0,0,0,0,0.13,0.0000000228,1.26E-16,4.12E-14,3.38E-12,1.07E-10,0.00000000191,0.914736104,127.5825,13.3484,16.53289367,27.784063,0.0002442,76.38875,2.814144177,1.602766,3.359737,2.980380233,61.78973556,2.980380254,61.78973514,3.022760696,62.42857557,953.95415,0.327277,27.16034,224.1623,0.888815,228.928622,3.0818,72.72894,0.251551067,163.6901884,0.251551067,2.234054114,0.69,0,1,0,561,576.5,10
nano-TiB2 AlSi10Mg (NTD-Al) powder,361,77.07,0,8.87,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.35,0,0,0,0,0,0,0,9.28,0,0,0,4.44,0,0,0,0.0000000195,1.02E-16,3.4E-14,2.83E-12,9.06E-11,0.00000000162,2828.179276,189.33221,12.7806,16.04133753,26.569598,0.18379698,91.28254,2.744902091,1.671056,3.778309,3.219456449,61.27612756,3.219456558,61.27612653,3.149042984,62.71312485,1173.746129,0.305295,47.17818,218.3567,0.877537,200.39636,3.134,111.2359,1.313076008,159.603225,1.313076008,13.17550134,2.22,0,0,0,400,538,16.1
2195 Al–Li LPBF T6,362,94.2,0.39,0,0,0,0,0,0,0,0,0,3.82,0,0,0,0,0.82,0.63,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.14,0.000000801,3.55E-10,0.00000000428,0.0000000252,0.0000000993,0.000000308,0.199292912,127.12981,13.6933,16.36262751,28.601232,0,77.76824,2.979691434,1.614878,3.369832,2.848057802,60.4990092,2.848057844,60.49900841,2.92633679,60.69600229,948.526139,0.330546,26.63034,224.1566,0.899808,241.95688,3.3155,71.67658,0.236253011,160.4158,0.236253011,0.104477764,0.96,0,0,0,528.5,590.6,7.05
Zr/Al-Cu-Mg,363,95.02,0,0,0,0,0,0,0,0,0,0,1.84,0,0,0,0,0,2.23,0.28,0,0,0,0,0,0,0,0,0,0,0,0,0,0.61,0.0000000236,1.5E-16,4.68E-14,3.68E-12,1.14E-10,0.00000000199,0.202137288,126.1311,13.4678,16.54135271,28.058103,0,76.46341,2.853337154,1.606448,3.365368,2.872851611,60.97852284,2.87285165,60.97852221,2.928556294,61.83052175,949.783062,0.329063,26.39,224.0522,0.888154,236.214938,3.1416,71.0007,0.252220362,161.7284855,0.252220362,0.574477764,0.61,0,1,0,448.15,452.8,3.22
Al–Li alloy after 6-h AT,364,94.49,0.09,0,0,0,0,0,0,0,0,0,1.68,0,0,0.024,0,3.16,0.38,0.025,0,0,0,0,0,0,0.12,0,0,0,0,0,0,0.04,0.00000302,0.00000000137,0.0000000165,0.000000097,0.000000382,0.00000118,2.348477632,123.96489,12.99889,16.54153372,27.067142,0.0007326,74.9596,2.76803912,1.5945307,3.3315572,2.861529917,60.75989514,2.861529908,60.75989451,3.021003161,60.3356428,927.49177,0.3309441,25.74627,222.99911,0.975374,234.5521285,3.07867,69.01888,0.208689633,160.3048145,0.208689633,0.013983126,3.2,0,0,0,523.8,574.1,8.9
Al-Cr-Zr heat-resistant alloy by peak aging,365,97.4,0,0,0,0,0,0,0,0,0,2.14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.46,0.0000000235,1.43E-16,4.52E-14,3.6E-12,1.12E-10,0.00000000198,4.023424368,130.0654,13.3596,16.43155925,27.810932,0,77.86706,2.82019476,1.609782,3.41835,2.86013434,60.78003559,2.860134392,60.77996673,2.869026833,60.91796673,965.64058,0.327478,27.9368,224.943,0.887518,232.95188,3.0688,74.5554,0.1728018,162.151,0.1728018,2.554097847,0.46,0,0,0,410,420,13.5
"Scalmalloy RP0,66-4,5[325°C/4h] + LAM",366,94,0,0,0,0,0,0,0,0,0,0.001,0.00043,0,0,0.033,0,0,5.03,0.25,0,0,0.00046,0,0.00013,0.4,0.16,0.0021,0,0,0.0034,0,0.015,0.11,0.0000000234,0.01587,4.25E-14,3.49E-12,1.11E-10,0.00000000196,3.101051977,125.9661221,13.0519781,16.80845565,27.08015959,0.0009768,74.0597822,2.691896163,1.594092505,3.30166081,2.888273097,61.80471327,2.88827309,61.80471282,2.998415153,63.47865731,940.7967007,0.327510628,25.80535,223.273816,0.90226767,231.0189059,2.9657185,69.255993,0.294663612,160.76617,0.294663612,0.354835596,0.5117,0,0,0,520,530,14
horizontal HIP Al4.6Mg0.66Sc0.42Zr0.49Mn,367,94.11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.12,0.24,0,0,0,0,0,0.4,0,0,0,0,0,0,0,0.12,0.0000000232,1.28E-16,4.19E-14,3.43E-12,1.09E-10,0.00000000194,0.219633696,125.38393,13.0407,16.80789075,27.05671,0,73.94092,2.688577547,1.592999,3.297749,2.886126716,61.80473411,2.886126708,61.80473361,2.997434475,63.49673314,939.201417,0.327539,25.6802,223.2099,0.902782,231.133884,2.9593,69.0594,0.280853007,160.7641103,0.280853007,0.346330234,0.52,0,0,0,499.5,549.3,11
Al-Mn-Mg-Sc-Zr-Fe,368,93.13,0,0,0,0,0,0,0,0,0,0,0,0,0,0.05,0,0,3.1,2.8,0,0,0,0,0,0.64,0,0,0,0,0,0,0,0.28,0.0000000228,1.32E-16,4.26E-14,3.44E-12,1.08E-10,0.00000000192,0.210053024,128.14149,13.4383,16.6308746,27.989489,0,75.92868,2.826286534,1.596746,3.330277,3.010288954,62.60619734,3.010288957,62.60619699,3.0905995,63.82193131,958.959111,0.326208,27.2654,223.5318,0.887567,225.97254,3.0863,72.95806,0.306968248,161.8372428,0.306968248,2.964054114,0.92,0,1,0,641.5,726,5.2
alloy_0,369,93.16345142,0,0,0,0,0,0,0,0,0,0,0.889937943,0,0,0.028129444,0,0,2.491282557,0,0,0,0,0,0,0,0.034576994,0,0,0,0,0,3.355050454,0.037571184,0.0000000703,3.079936317,1.35E-13,1.46E-11,4.7E-10,0.0000000072,0.817382233,121.1804095,13.70198264,16.50850391,28.55991294,0.000211093,75.38648412,2.919132576,1.606505951,3.277364439,2.853199794,61.77361336,2.853199798,61.77361288,2.979211973,63.54425979,929.8627348,0.326383657,26.57884524,223.1778064,0.880914878,232.2269548,3.350364705,71.25323282,0.246913288,157.8392545,0.246913288,0.015683755,0.037571184,0,1,0,583.3,651.6,16.8
alloy_1,370,93.16345142,0,0,0,0,0,0,0,0,0,0,0.889937943,0,0,0.028129444,0,0,2.491282557,0,0,0,0,0,0,0,0.034576994,0,0,0,0,0,3.355050454,0.037571184,0.0000000703,3.079936317,1.35E-13,1.46E-11,4.7E-10,0.0000000072,0.817382233,121.1804095,13.70198264,16.50850391,28.55991294,0.000211093,75.38648412,2.919132576,1.606505951,3.277364439,2.853199794,61.77361336,2.853199798,61.77361288,2.979211973,63.54425979,929.8627348,0.326383657,26.57884524,223.1778064,0.880914878,232.2269548,3.350364705,71.25323282,0.246913288,157.8392545,0.246913288,0.015683755,0.037571184,0,1,0,513,557,15.4
alloy_2,371,99.66916975,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.330830254,0,0,0,0,0,0,0,0,0.0000000233,1.23E-16,4.09E-14,3.4E-12,1.09E-10,0.00000000194,0.176939558,124.74232,13.02646642,16.49997225,27.03948328,0,75.93714225,2.720925357,1.609172924,3.391687234,2.857394256,60.09925244,2.857394295,60.09925192,2.8641484,60.19850057,936.3830596,0.329834585,26.00661661,224.8974426,0.898742845,236.2655568,3,70.01455653,0.076262271,165.5169878,0.076262271,0.192682724,0.330830254,0,0,0,300,320,10.5
alloy_3,372,99.54850601,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.451493986,0,0,0,0,0,0,0,0,0.0000000233,1.22E-16,4.08E-14,3.39E-12,1.09E-10,0.00000000194,0.177282243,124.9036475,13.03611952,16.51027756,27.06117862,0,75.91421614,2.72124455,1.608871265,3.392302619,2.857919471,60.13545156,2.857919508,60.13545103,2.867136779,60.2708988,937.44554,0.329774253,26.00902988,224.8600369,0.898284323,235.9976834,3,70.01986574,0.089022641,165.3408188,0.089022641,0.313346456,0.451493986,0,0,0,265,280,4.5
alloy_4,373,99.39740389,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.602596108,0,0,0,0,0,0,0,0,0.0000000233,1.22E-16,4.08E-14,3.39E-12,1.08E-10,0.00000000194,0.177711373,125.105671,13.04820769,16.52318247,27.08834678,0,75.88550674,2.721644261,1.60849351,3.39307324,2.858577176,60.18078219,2.85857721,60.18078166,2.870879,60.36156007,938.7760395,0.329698702,26.01205192,224.8131952,0.897710135,235.6622366,3,70.02651423,0.102747359,165.1202097,0.102747359,0.464448578,0.602596108,0,0,0,290,325,7
alloy_5,374,99.24599819,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.75400181,0,0,0,0,0,0,0,0,0.0000000232,1.22E-16,4.07E-14,3.38E-12,1.08E-10,0.00000000194,0.178141365,125.3081004,13.06032014,16.5361133,27.11556953,0,75.85673966,2.722044776,1.608114995,3.393845409,2.859236202,60.2262039,2.859236233,60.22620337,2.87462874,60.45240349,940.1092121,0.329622999,26.01508004,224.7662594,0.897134793,235.326116,3,70.03317608,0.114822075,164.8991574,0.114822075,0.61585428,0.75400181,0,0,0,220,270,7.5
alloy_6,375,95.57891011,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.421089887,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0000000232,1.23E-16,4.09E-14,3.39E-12,1.08E-10,0.00000000194,0.212429781,124.596213,12.9557891,16.73379014,26.8619569,0,74.18735315,2.679453515,1.59673673,3.30688351,2.869927961,61.32633019,2.869927967,61.32632969,2.956987952,62.65265619,933.0071119,0.328231564,25.60210191,223.6294621,0.905305308,233.4189172,2.955789101,68.89472753,0.243098337,162.1094409,0.243098337,0,0,0,0,0,90,190,25
